id,text,original_dialect,original_sarcasm,gender,annotator_mother_dialect,annotator_known_dialects,dialect,sarcasm
928,الحظ لما يواتى يخلى الاعمى ساعاتى,nile,1,male,nile,nile,nile,1
928,الحظ لما يواتى يخلى الاعمى ساعاتى,nile,1,male,nile,"levant
gulf
nile
msa",nile,1
928,الحظ لما يواتى يخلى الاعمى ساعاتى,nile,1,female,levant,"levant
gulf
nile
msa",nile,1
928,الحظ لما يواتى يخلى الاعمى ساعاتى,nile,1,female,levant,"levant
nile
msa",nile,0
929,الحيرة بين الصبر و الشتم,levant,0,male,nile,nile,nile,0
929,الحيرة بين الصبر و الشتم,levant,0,male,nile,nile,msa,0
929,الحيرة بين الصبر و الشتم,levant,0,female,levant,"levant
nile
msa",msa,1
929,الحيرة بين الصبر و الشتم,levant,0,male,magreb,"levant
gulf
nile
magreb
msa",msa,0
929,الحيرة بين الصبر و الشتم,levant,0,female,levant,"levant
gulf
nile
msa",msa,0
930,بنات وينكم اليوم فديتكم,gulf,0,male,magreb,"magreb
msa",gulf,0
930,بنات وينكم اليوم فديتكم,gulf,0,male,gulf,"levant
gulf
nile
magreb
msa",gulf,0
930,بنات وينكم اليوم فديتكم,gulf,0,female,levant,"levant
gulf
nile
msa",gulf,0
930,بنات وينكم اليوم فديتكم,gulf,0,male,nile,nile,levant,0
930,بنات وينكم اليوم فديتكم,gulf,0,male,nile,"gulf
nile
msa",gulf,0
931,بس انا ليش صحيت ذحين,gulf,0,male,nile,"nile
msa",gulf,1
931,بس انا ليش صحيت ذحين,gulf,0,male,magreb,"levant
gulf
nile
magreb
msa",gulf,0
931,بس انا ليش صحيت ذحين,gulf,0,male,magreb,"magreb
msa",levant,1
931,بس انا ليش صحيت ذحين,gulf,0,male,gulf,"levant
gulf
nile
magreb
msa",gulf,0
931,بس انا ليش صحيت ذحين,gulf,0,male,nile,"nile
msa",gulf,1
932,اوعي تكون فاكر نفسك ابراهيم الابيض,nile,1,male,magreb,"levant
gulf
nile
magreb
msa",nile,1
932,اوعي تكون فاكر نفسك ابراهيم الابيض,nile,1,female,levant,"levant
nile
msa",nile,1
932,اوعي تكون فاكر نفسك ابراهيم الابيض,nile,1,female,levant,"levant
gulf
nile
msa",levant,0
932,اوعي تكون فاكر نفسك ابراهيم الابيض,nile,1,male,nile,nile,nile,1
932,اوعي تكون فاكر نفسك ابراهيم الابيض,nile,1,male,nile,nile,nile,1
933,وش رايكم بالطعوس,gulf,0,male,nile,nile,levant,0
933,وش رايكم بالطعوس,gulf,0,male,nile,"gulf
nile
msa",gulf,0
933,وش رايكم بالطعوس,gulf,0,male,magreb,"nile
magreb
msa",gulf,0
933,وش رايكم بالطعوس,gulf,0,female,levant,"levant
nile
msa",gulf,0
933,وش رايكم بالطعوس,gulf,0,male,magreb,"magreb
msa",levant,1
934,قده قد الفأرة,levant,1,male,nile,nile,nile,1
934,قده قد الفأرة,levant,1,male,nile,nile,nile,1
934,قده قد الفأرة,levant,1,female,levant,"levant
nile
msa",levant,1
934,قده قد الفأرة,levant,1,male,magreb,"magreb
msa",magreb,1
934,قده قد الفأرة,levant,1,male,magreb,"nile
magreb
msa",magreb,1
935,اختار الذِي يسعَى إليك بِقدر مَا تسعَى إليه وأكثر,msa,0,female,levant,"levant
gulf
nile
msa",msa,0
935,اختار الذِي يسعَى إليك بِقدر مَا تسعَى إليه وأكثر,msa,0,male,nile,nile,msa,0
935,اختار الذِي يسعَى إليك بِقدر مَا تسعَى إليه وأكثر,msa,0,male,nile,nile,nile,0
935,اختار الذِي يسعَى إليك بِقدر مَا تسعَى إليه وأكثر,msa,0,female,levant,"levant
nile
msa",msa,0
935,اختار الذِي يسعَى إليك بِقدر مَا تسعَى إليه وأكثر,msa,0,female,levant,"levant
nile
msa",msa,0
936,هاانت ..,msa,0,male,nile,nile,nile,0
936,هاانت ..,msa,0,female,levant,"levant
nile
msa",levant,0
936,هاانت ..,msa,0,male,nile,nile,nile,0
936,هاانت ..,msa,0,male,magreb,"magreb
msa",msa,0
936,هاانت ..,msa,0,male,gulf,"levant
gulf
nile
magreb
msa",gulf,0
937,انا ما بحبك,levant,0,male,nile,nile,nile,0
937,انا ما بحبك,levant,0,male,nile,nile,nile,0
937,انا ما بحبك,levant,0,male,magreb,"magreb
msa",msa,0
937,انا ما بحبك,levant,0,male,magreb,"levant
gulf
nile
magreb
msa",levant,0
937,انا ما بحبك,levant,0,male,gulf,"levant
gulf
nile
magreb
msa",levant,0
938,معرف ليش احس بهذي المشاعر,levant,0,male,nile,nile,gulf,0
938,معرف ليش احس بهذي المشاعر,levant,0,male,nile,nile,gulf,0
938,معرف ليش احس بهذي المشاعر,levant,0,female,levant,"levant
gulf
nile
msa",gulf,0
938,معرف ليش احس بهذي المشاعر,levant,0,female,levant,"levant
nile
msa",nile,0
938,معرف ليش احس بهذي المشاعر,levant,0,male,magreb,"levant
gulf
nile
magreb
msa",gulf,0
939,وما أثمرت ندائاتي شيئاً,msa,0,male,magreb,"levant
gulf
nile
magreb
msa",msa,0
939,وما أثمرت ندائاتي شيئاً,msa,0,female,levant,"levant
gulf
nile
msa",msa,0
939,وما أثمرت ندائاتي شيئاً,msa,0,female,levant,"levant
nile
msa",msa,0
939,وما أثمرت ندائاتي شيئاً,msa,0,male,nile,nile,msa,0
939,وما أثمرت ندائاتي شيئاً,msa,0,male,nile,nile,nile,0
940,شايف نفسه علينا ليه هو أحسن مننا في حاجة ؟,nile,0,male,nile,nile,nile,0
940,شايف نفسه علينا ليه هو أحسن مننا في حاجة ؟,nile,0,male,nile,"levant
gulf
nile
msa",nile,0
940,شايف نفسه علينا ليه هو أحسن مننا في حاجة ؟,nile,0,female,levant,"levant
nile
msa",nile,1
940,شايف نفسه علينا ليه هو أحسن مننا في حاجة ؟,nile,0,male,magreb,"magreb
msa",nile,0
940,شايف نفسه علينا ليه هو أحسن مننا في حاجة ؟,nile,0,male,gulf,"levant
gulf
nile
magreb
msa",gulf,0
941,شخصية سالي تذكرني بشخصيتي في طفولتي جددا .,msa,0,female,levant,"levant
gulf
nile
msa",gulf,0
941,شخصية سالي تذكرني بشخصيتي في طفولتي جددا .,msa,0,female,levant,"levant
nile
msa",msa,0
941,شخصية سالي تذكرني بشخصيتي في طفولتي جددا .,msa,0,male,nile,nile,nile,0
941,شخصية سالي تذكرني بشخصيتي في طفولتي جددا .,msa,0,male,nile,nile,nile,0
941,شخصية سالي تذكرني بشخصيتي في طفولتي جددا .,msa,0,female,levant,"levant
nile
msa",gulf,0
942,فيه ناس تعامل اسنانها معاملة الحوش ما يغسلونها الا اذا صار عندهم عزيمه,gulf,1,female,levant,"levant
nile
msa",gulf,1
942,فيه ناس تعامل اسنانها معاملة الحوش ما يغسلونها الا اذا صار عندهم عزيمه,gulf,1,male,magreb,"magreb
msa",gulf,1
942,فيه ناس تعامل اسنانها معاملة الحوش ما يغسلونها الا اذا صار عندهم عزيمه,gulf,1,male,nile,nile,gulf,1
942,فيه ناس تعامل اسنانها معاملة الحوش ما يغسلونها الا اذا صار عندهم عزيمه,gulf,1,male,gulf,"levant
gulf
nile
magreb
msa",gulf,0
942,فيه ناس تعامل اسنانها معاملة الحوش ما يغسلونها الا اذا صار عندهم عزيمه,gulf,1,male,nile,nile,nile,0
943,اف ياليت تسكت,gulf,0,male,nile,nile,nile,0
943,اف ياليت تسكت,gulf,0,male,nile,nile,msa,0
943,اف ياليت تسكت,gulf,0,female,levant,"levant
nile
msa",levant,0
943,اف ياليت تسكت,gulf,0,male,magreb,"nile
magreb
msa",levant,1
943,اف ياليت تسكت,gulf,0,male,magreb,"magreb
msa",nile,0
944,اللهم صّلِ وسَلّمْ عَلى نَبِيْنَا مُحَمد ﷺ .,msa,0,male,nile,nile,msa,0
944,اللهم صّلِ وسَلّمْ عَلى نَبِيْنَا مُحَمد ﷺ .,msa,0,female,levant,"levant
gulf
nile
msa",msa,0
944,اللهم صّلِ وسَلّمْ عَلى نَبِيْنَا مُحَمد ﷺ .,msa,0,male,magreb,"magreb
msa",msa,0
944,اللهم صّلِ وسَلّمْ عَلى نَبِيْنَا مُحَمد ﷺ .,msa,0,male,magreb,"nile
magreb
msa",msa,0
944,اللهم صّلِ وسَلّمْ عَلى نَبِيْنَا مُحَمد ﷺ .,msa,0,male,nile,"gulf
nile
msa",msa,0
945,والله دموع,nile,0,female,levant,"levant
gulf
nile
msa",msa,0
945,والله دموع,nile,0,male,magreb,"levant
gulf
nile
magreb
msa",msa,0
945,والله دموع,nile,0,female,levant,"levant
nile
msa",msa,0
945,والله دموع,nile,0,male,nile,nile,nile,0
945,والله دموع,nile,0,male,nile,nile,msa,0
946,انت تقصدني بكلامك,magreb,0,male,magreb,"magreb
msa",msa,0
946,انت تقصدني بكلامك,magreb,0,male,nile,nile,nile,0
946,انت تقصدني بكلامك,magreb,0,male,gulf,"levant
gulf
nile
magreb
msa",gulf,0
946,انت تقصدني بكلامك,magreb,0,male,nile,nile,nile,0
946,انت تقصدني بكلامك,magreb,0,female,levant,"levant
nile
msa",msa,0
947,متخفش من بكره وانا معاك انا هبقى دايما واقفه وراك 🖤,nile,0,female,levant,"levant
gulf
nile
msa",nile,0
947,متخفش من بكره وانا معاك انا هبقى دايما واقفه وراك 🖤,nile,0,female,levant,"levant
nile
msa",nile,0
947,متخفش من بكره وانا معاك انا هبقى دايما واقفه وراك 🖤,nile,0,female,levant,"levant
nile
msa",nile,0
947,متخفش من بكره وانا معاك انا هبقى دايما واقفه وراك 🖤,nile,0,male,nile,"nile
msa",nile,0
947,متخفش من بكره وانا معاك انا هبقى دايما واقفه وراك 🖤,nile,0,male,nile,"gulf
nile
msa",nile,0
948,"""قد جعلها ربي حقا"" 🤍",msa,0,male,nile,nile,nile,0
948,"""قد جعلها ربي حقا"" 🤍",msa,0,female,nile,"nile
msa",msa,0
948,"""قد جعلها ربي حقا"" 🤍",msa,0,female,levant,"levant
nile
msa",msa,0
948,"""قد جعلها ربي حقا"" 🤍",msa,0,male,magreb,"nile
magreb
msa",msa,0
948,"""قد جعلها ربي حقا"" 🤍",msa,0,male,magreb,"magreb
msa",msa,0
949,ضلوعي ماعادت تقوى تشيل هالهم والله,levant,0,male,magreb,"levant
gulf
nile
magreb
msa",gulf,0
949,ضلوعي ماعادت تقوى تشيل هالهم والله,levant,0,female,levant,"levant
gulf
nile
msa",levant,0
949,ضلوعي ماعادت تقوى تشيل هالهم والله,levant,0,male,nile,nile,msa,0
949,ضلوعي ماعادت تقوى تشيل هالهم والله,levant,0,male,nile,nile,nile,0
949,ضلوعي ماعادت تقوى تشيل هالهم والله,levant,0,female,levant,"levant
nile
msa",levant,0
950,اسبتلى انك غير كذاب,nile,0,male,nile,"levant
gulf
nile
msa",nile,0
950,اسبتلى انك غير كذاب,nile,0,male,nile,nile,nile,0
950,اسبتلى انك غير كذاب,nile,0,male,magreb,"magreb
msa",levant,0
950,اسبتلى انك غير كذاب,nile,0,male,gulf,"levant
gulf
nile
magreb
msa",nile,0
950,اسبتلى انك غير كذاب,nile,0,female,levant,"levant
gulf
nile
msa",levant,0
951,شعب بيتعاطى كلور,levant,1,male,nile,nile,nile,1
951,شعب بيتعاطى كلور,levant,1,female,levant,"levant
nile
msa",nile,1
951,شعب بيتعاطى كلور,levant,1,female,levant,"levant
nile
msa",nile,1
951,شعب بيتعاطى كلور,levant,1,female,nile,"nile
msa",nile,1
951,شعب بيتعاطى كلور,levant,1,female,levant,"levant
gulf
nile
msa",nile,1
952,فَذَرْهُمْ يَخُوضُوا۟ وَيَلْعَبُوا۟ حَتَّىٰ يُلَٰقُوا۟ يَوْمَهُمُ ٱلَّذِى يُوعَدُونَ,msa,0,male,nile,"gulf
nile
msa",msa,0
952,فَذَرْهُمْ يَخُوضُوا۟ وَيَلْعَبُوا۟ حَتَّىٰ يُلَٰقُوا۟ يَوْمَهُمُ ٱلَّذِى يُوعَدُونَ,msa,0,female,levant,"levant
nile
msa",msa,0
952,فَذَرْهُمْ يَخُوضُوا۟ وَيَلْعَبُوا۟ حَتَّىٰ يُلَٰقُوا۟ يَوْمَهُمُ ٱلَّذِى يُوعَدُونَ,msa,0,female,levant,"levant
gulf
nile
msa",msa,0
952,فَذَرْهُمْ يَخُوضُوا۟ وَيَلْعَبُوا۟ حَتَّىٰ يُلَٰقُوا۟ يَوْمَهُمُ ٱلَّذِى يُوعَدُونَ,msa,0,male,magreb,"magreb
msa",msa,0
952,فَذَرْهُمْ يَخُوضُوا۟ وَيَلْعَبُوا۟ حَتَّىٰ يُلَٰقُوا۟ يَوْمَهُمُ ٱلَّذِى يُوعَدُونَ,msa,0,male,nile,nile,nile,0
953,متحمسه أسوي ميتنق مع الأدفايزر 🥺,levant,0,male,magreb,"magreb
msa",nile,0
953,متحمسه أسوي ميتنق مع الأدفايزر 🥺,levant,0,male,nile,"levant
gulf
nile
msa",gulf,0
953,متحمسه أسوي ميتنق مع الأدفايزر 🥺,levant,0,female,levant,"levant
gulf
nile
msa",levant,0
953,متحمسه أسوي ميتنق مع الأدفايزر 🥺,levant,0,female,nile,"nile
msa",gulf,1
953,متحمسه أسوي ميتنق مع الأدفايزر 🥺,levant,0,male,gulf,"levant
gulf
nile
magreb
msa",gulf,0
954,شخص ثقيل الظل,levant,0,male,nile,nile,msa,0
954,شخص ثقيل الظل,levant,0,male,nile,"gulf
nile
msa",nile,0
954,شخص ثقيل الظل,levant,0,male,magreb,"magreb
msa",msa,1
954,شخص ثقيل الظل,levant,0,male,gulf,"levant
gulf
nile
magreb
msa",msa,0
954,شخص ثقيل الظل,levant,0,female,levant,"levant
gulf
nile
msa",gulf,1
955,حقيقة ترى الشاحن المتنقل يعتبر من ضمن الإسعافات الأولية,gulf,1,male,nile,nile,nile,0
955,حقيقة ترى الشاحن المتنقل يعتبر من ضمن الإسعافات الأولية,gulf,1,male,nile,nile,nile,1
955,حقيقة ترى الشاحن المتنقل يعتبر من ضمن الإسعافات الأولية,gulf,1,female,levant,"levant
gulf
nile
msa",nile,1
955,حقيقة ترى الشاحن المتنقل يعتبر من ضمن الإسعافات الأولية,gulf,1,female,levant,"levant
nile
msa",gulf,1
955,حقيقة ترى الشاحن المتنقل يعتبر من ضمن الإسعافات الأولية,gulf,1,male,magreb,"levant
gulf
nile
magreb
msa",gulf,1
956,احيانا أفكر في أن ..,msa,0,female,levant,"levant
gulf
nile
msa",msa,0
956,احيانا أفكر في أن ..,msa,0,female,levant,"levant
nile
msa",msa,0
956,احيانا أفكر في أن ..,msa,0,female,levant,"levant
nile
msa",msa,0
956,احيانا أفكر في أن ..,msa,0,male,nile,nile,nile,0
956,احيانا أفكر في أن ..,msa,0,male,nile,"gulf
nile
msa",msa,0
957,تشان لايف?? اوكي بموت,levant,0,female,levant,"levant
gulf
nile
msa",magreb,0
957,تشان لايف?? اوكي بموت,levant,0,male,nile,nile,nile,0
957,تشان لايف?? اوكي بموت,levant,0,male,nile,nile,gulf,0
957,تشان لايف?? اوكي بموت,levant,0,female,levant,"levant
nile
msa",msa,0
957,تشان لايف?? اوكي بموت,levant,0,female,levant,"levant
nile
msa",magreb,0
958,يارب اللي قاعده اسويه صح,gulf,0,female,levant,"levant
nile
msa",levant,0
958,يارب اللي قاعده اسويه صح,gulf,0,female,levant,"levant
nile
msa",gulf,0
958,يارب اللي قاعده اسويه صح,gulf,0,female,levant,"levant
gulf
nile
msa",gulf,0
958,يارب اللي قاعده اسويه صح,gulf,0,male,nile,nile,nile,0
958,يارب اللي قاعده اسويه صح,gulf,0,female,nile,"nile
msa",gulf,1
959,كُنت عابر، ما الذي ابقاك فيني ؟..,msa,0,female,levant,"levant
gulf
nile
msa",msa,0
959,كُنت عابر، ما الذي ابقاك فيني ؟..,msa,0,female,levant,"levant
nile
msa",levant,0
959,كُنت عابر، ما الذي ابقاك فيني ؟..,msa,0,male,magreb,"nile
magreb
msa",levant,1
959,كُنت عابر، ما الذي ابقاك فيني ؟..,msa,0,male,nile,nile,msa,0
959,كُنت عابر، ما الذي ابقاك فيني ؟..,msa,0,male,nile,nile,nile,0
960,أشعر أن رُوحي تجددت,msa,0,male,nile,"levant
gulf
nile
msa",msa,0
960,أشعر أن رُوحي تجددت,msa,0,male,magreb,"magreb
msa",msa,0
960,أشعر أن رُوحي تجددت,msa,0,male,gulf,"levant
gulf
nile
magreb
msa",msa,0
960,أشعر أن رُوحي تجددت,msa,0,male,nile,nile,gulf,0
960,أشعر أن رُوحي تجددت,msa,0,female,levant,"levant
nile
msa",msa,0
